"customer","tariff","from","to","v4","v5","v6","v7"
"All Customers","LWB (Depot to Depot)","CF37 5UA","DE24 8UT","238.00","0.00","",
"All Customers","LWB (Depot to Depot)","CF37 5UA","E6 7FF","255.00","0.00","",
"All Customers","LWB (Depot to Depot)","CF37 5UA","HU8 8BZ","369.00","0.00","",
"All Customers","LWB (Depot to Depot)","CF37 5UA","L20 8EL","255.00","0.00","",
"All Customers","LWB (Depot to Depot)","CF37 5UA","LS12 6BS","340.00","0.00","",
"All Customers","LWB (Depot to Depot)","CF37 5UA","M17 1GJ","299.00","0.00","",
"All Customers","LWB (Depot to Depot)","CF37 5UA","ME20 7XB","286.00","0.00","",
"All Customers","LWB (Depot to Depot)","CF37 5UA","NE11 0JH","459.00","0.00","",
"All Customers","LWB (Depot to Depot)","CF37 5UA","PE27 3LE","298.00","0.00","",
"All Customers","LWB (Depot to Depot)","CF37 5UA","RG2 0TG","185.00","0.00","",
"All Customers","LWB (Depot to Depot)","CF37 5UA","RH10 9PY","255.00","0.00","",
"All Customers","LWB (Depot to Depot)","CF37 5UA","SE15 1LR","241.00","0.00","",
"All Customers","LWB (Depot to Depot)","CF37 5UA","SO15 0LD","218.00","0.00","",
"All Customers","LWB (Depot to Depot)","CF37 5UA","TW4 6NF","218.00","0.00","",
"All Customers","LWB (Depot to Depot)","CM20 2DH","B90 4QU","223.00","0.00","",
"All Customers","LWB (Depot to Depot)","CM20 2DH","BS32 4RX","256.00","0.00","",
"All Customers","LWB (Depot to Depot)","CM20 2DH","CF37 5UA","286.00","0.00","",
"All Customers","LWB (Depot to Depot)","CM20 2DH","CR4 4HR","85.00","0.00","",
"All Customers","LWB (Depot to Depot)","CM20 2DH","DE24 8UT","223.00","0.00","",
"All Customers","LWB (Depot to Depot)","CM20 2DH","E6 7FF","85.00","0.00","",
"All Customers","LWB (Depot to Depot)","CM20 2DH","HU8 8BZ","286.00","0.00","",
"All Customers","LWB (Depot to Depot)","CM20 2DH","L20 8EL","346.00","0.00","",
"All Customers","LWB (Depot to Depot)","CM20 2DH","LS12 6BS","302.00","0.00","",
"All Customers","LWB (Depot to Depot)","CM20 2DH","M17 1GJ","329.00","0.00","",
"All Customers","LWB (Depot to Depot)","CM20 2DH","ME20 7XB","94.00","0.00","",
"All Customers","LWB (Depot to Depot)","CM20 2DH","NE11 0JH","405.00","0.00","",
"All Customers","LWB (Depot to Depot)","CM20 2DH","PE27 3LE","94.00","0.00","",
"All Customers","LWB (Depot to Depot)","CM20 2DH","RG2 0TG","126.00","0.00","",
"All Customers","LWB (Depot to Depot)","CM20 2DH","RH10 9PY","108.00","0.00","",
"All Customers","LWB (Depot to Depot)","CM20 2DH","SE15 1LR","85.00","0.00","",
"All Customers","LWB (Depot to Depot)","CM20 2DH","SO15 0LD","202.00","0.00","",
"All Customers","LWB (Depot to Depot)","CM20 2DH","TW4 6NF","85.00","0.00","",
"All Customers","LWB (Depot to Depot)","CR4 4HR","B90 4QU","216.00","0.00","",
"All Customers","LWB (Depot to Depot)","CR4 4HR","BS32 4RX","207.00","0.00","",
"All Customers","LWB (Depot to Depot)","CR4 4HR","CF37 5UA","256.00","0.00","",
"All Customers","LWB (Depot to Depot)","CR4 4HR","CM20 2DH","94.00","0.00","",
"All Customers","LWB (Depot to Depot)","CR4 4HR","DE24 8UT","238.00","0.00","",
"All Customers","LWB (Depot to Depot)","CR4 4HR","E6 7FF","85.00","0.00","",
"All Customers","LWB (Depot to Depot)","CR4 4HR","HU8 8BZ","376.00","0.00","",
"All Customers","LWB (Depot to Depot)","CR4 4HR","L20 8EL","360.00","0.00","",
"All Customers","LWB (Depot to Depot)","CR4 4HR","LS12 6BS","346.00","0.00","",
"All Customers","LWB (Depot to Depot)","CR4 4HR","M17 1GJ","346.00","0.00","",
"All Customers","LWB (Depot to Depot)","CR4 4HR","ME20 7XB","85.00","0.00","",
"All Customers","LWB (Depot to Depot)","CR4 4HR","NE11 0JH","452.00","0.00","",
"All Customers","LWB (Depot to Depot)","CR4 4HR","PE27 3LE","171.00","0.00","",
"All Customers","LWB (Depot to Depot)","CR4 4HR","RG2 0TG","85.00","0.00","",
"All Customers","LWB (Depot to Depot)","CR4 4HR","RH10 9PY","85.00","0.00","",
"All Customers","LWB (Depot to Depot)","CR4 4HR","SE15 1LR","85.00","0.00","",
"All Customers","LWB (Depot to Depot)","CR4 4HR","SO15 0LD","108.00","0.00","",
"All Customers","LWB (Depot to Depot)","CR4 4HR","TW4 6NF","85.00","0.00","",
"All Customers","LWB (Depot to Depot)","DE24 8UT","B90 4QU","88.00","0.00","",
"All Customers","LWB (Depot to Depot)","DE24 8UT","BS32 4RX","204.00","0.00","",
"All Customers","LWB (Depot to Depot)","DE24 8UT","CF37 5UA","241.00","0.00","",
"All Customers","LWB (Depot to Depot)","DE24 8UT","CM20 2DH","214.00","0.00","",
"All Customers","LWB (Depot to Depot)","DE24 8UT","CR4 4HR","224.00","0.00","",
"All Customers","LWB (Depot to Depot)","DE24 8UT","E6 7FF","221.00","0.00","",
"All Customers","LWB (Depot to Depot)","DE24 8UT","HU8 8BZ","156.00","0.00","",
"All Customers","LWB (Depot to Depot)","DE24 8UT","L20 8EL","160.00","0.00","",
"All Customers","LWB (Depot to Depot)","DE24 8UT","LS12 6BS","158.00","0.00","",
"All Customers","LWB (Depot to Depot)","DE24 8UT","M17 1GJ","119.00","0.00","",
"All Customers","LWB (Depot to Depot)","DE24 8UT","ME20 7XB","255.00","0.00","",
"All Customers","LWB (Depot to Depot)","DE24 8UT","NE11 0JH","241.00","0.00","",
"All Customers","LWB (Depot to Depot)","DE24 8UT","PE27 3LE","155.00","0.00","",
"All Customers","LWB (Depot to Depot)","DE24 8UT","RG2 0TG","221.00","0.00","",
"All Customers","LWB (Depot to Depot)","DE24 8UT","RH10 9PY","241.00","0.00","",
"All Customers","LWB (Depot to Depot)","DE24 8UT","SE15 1LR","202.00","0.00","",
"All Customers","LWB (Depot to Depot)","DE24 8UT","SO15 0LD","255.00","0.00","",
"All Customers","LWB (Depot to Depot)","DE24 8UT","TW4 6NF","235.00","0.00","",
"All Customers","LWB (Depot to Depot)","E6 7FF","B90 4QU","207.00","0.00","",
"All Customers","LWB (Depot to Depot)","E6 7FF","BS32 4RX","256.00","0.00","",
"All Customers","LWB (Depot to Depot)","E6 7FF","CF37 5UA","317.00","0.00","",
"All Customers","LWB (Depot to Depot)","E6 7FF","CM20 2DH","85.00","0.00","",
"All Customers","LWB (Depot to Depot)","E6 7FF","CR4 4HR","85.00","0.00","",
"All Customers","LWB (Depot to Depot)","E6 7FF","DE24 8UT","234.00","0.00","",
"All Customers","LWB (Depot to Depot)","E6 7FF","HU8 8BZ","317.00","0.00","",
"All Customers","LWB (Depot to Depot)","E6 7FF","L20 8EL","360.00","0.00","",
"All Customers","LWB (Depot to Depot)","E6 7FF","LS12 6BS","315.00","0.00","",
"All Customers","LWB (Depot to Depot)","E6 7FF","M17 1GJ","329.00","0.00","",
"All Customers","LWB (Depot to Depot)","E6 7FF","ME20 7XB","85.00","0.00","",
"All Customers","LWB (Depot to Depot)","E6 7FF","NE11 0JH","421.00","0.00","",
"All Customers","LWB (Depot to Depot)","E6 7FF","PE27 3LE","126.00","0.00","",
"All Customers","LWB (Depot to Depot)","E6 7FF","RG2 0TG","85.00","0.00","",
"All Customers","LWB (Depot to Depot)","E6 7FF","RH10 9PY","94.00","0.00","",
"All Customers","LWB (Depot to Depot)","E6 7FF","SE15 1LR","85.00","0.00","",
"All Customers","LWB (Depot to Depot)","E6 7FF","SO15 0LD","205.00","0.00","",
"All Customers","LWB (Depot to Depot)","E6 7FF","TW4 6NF","85.00","0.00","",
"All Customers","LWB (Depot to Depot)","HU8 8BZ","B90 4QU","211.00","0.00","",
"All Customers","LWB (Depot to Depot)","HU8 8BZ","BS32 4RX","317.00","0.00","",
"All Customers","LWB (Depot to Depot)","HU8 8BZ","CF37 5UA","358.00","0.00","",
"All Customers","LWB (Depot to Depot)","HU8 8BZ","CM20 2DH","262.00","0.00","",
"All Customers","LWB (Depot to Depot)","HU8 8BZ","CR4 4HR","345.00","0.00","",
"All Customers","LWB (Depot to Depot)","HU8 8BZ","DE24 8UT","152.00","0.00","",
"All Customers","LWB (Depot to Depot)","HU8 8BZ","E6 7FF","290.00","0.00","",
"All Customers","LWB (Depot to Depot)","HU8 8BZ","L20 8EL","196.00","0.00","",
"All Customers","LWB (Depot to Depot)","HU8 8BZ","LS12 6BS","99.00","0.00","",
"All Customers","LWB (Depot to Depot)","HU8 8BZ","M17 1GJ","163.00","0.00","",
"All Customers","LWB (Depot to Depot)","HU8 8BZ","ME20 7XB","317.00","0.00","",
"All Customers","LWB (Depot to Depot)","HU8 8BZ","NE11 0JH","211.00","0.00","",
"All Customers","LWB (Depot to Depot)","HU8 8BZ","PE27 3LE","200.00","0.00","",
"All Customers","LWB (Depot to Depot)","HU8 8BZ","RG2 0TG","302.00","0.00","",
"All Customers","LWB (Depot to Depot)","HU8 8BZ","RH10 9PY","330.00","0.00","",
"All Customers","LWB (Depot to Depot)","HU8 8BZ","SE15 1LR","289.00","0.00","",
"All Customers","LWB (Depot to Depot)","HU8 8BZ","SO15 0LD","345.00","0.00","",
"All Customers","LWB (Depot to Depot)","HU8 8BZ","TW4 6NF","289.00","0.00","",
"All Customers","LWB (Depot to Depot)","L20 8EL","B90 4QU","185.00","0.00","",
"All Customers","LWB (Depot to Depot)","L20 8EL","BS32 4RX","248.00","0.00","",
"All Customers","LWB (Depot to Depot)","L20 8EL","CF37 5UA","248.00","0.00","",
"All Customers","LWB (Depot to Depot)","L20 8EL","CM20 2DH","317.00","0.00","",
"All Customers","LWB (Depot to Depot)","L20 8EL","CR4 4HR","345.00","0.00","",
"All Customers","LWB (Depot to Depot)","L20 8EL","DE24 8UT","155.00","0.00","",
"All Customers","LWB (Depot to Depot)","L20 8EL","E6 7FF","330.00","0.00","",
"All Customers","LWB (Depot to Depot)","L20 8EL","HU8 8BZ","196.00","0.00","",
"All Customers","LWB (Depot to Depot)","L20 8EL","LS12 6BS","116.00","0.00","",
"All Customers","LWB (Depot to Depot)","L20 8EL","M17 1GJ","70.00","0.00","",
"All Customers","LWB (Depot to Depot)","L20 8EL","ME20 7XB","371.00","0.00","",
"All Customers","LWB (Depot to Depot)","L20 8EL","NE11 0JH","248.00","0.00","",
"All Customers","LWB (Depot to Depot)","L20 8EL","PE27 3LE","262.00","0.00","",
"All Customers","LWB (Depot to Depot)","L20 8EL","RG2 0TG","302.00","0.00","",
"All Customers","LWB (Depot to Depot)","L20 8EL","RH10 9PY","345.00","0.00","",
"All Customers","LWB (Depot to Depot)","L20 8EL","SE15 1LR","317.00","0.00","",
"All Customers","LWB (Depot to Depot)","L20 8EL","SO15 0LD","345.00","0.00","",
"All Customers","LWB (Depot to Depot)","L20 8EL","TW4 6NF","302.00","0.00","",
"All Customers","LWB (Depot to Depot)","LS12 6BS","B90 4QU","190.00","0.00","",
"All Customers","LWB (Depot to Depot)","LS12 6BS","BS32 4RX","289.00","0.00","",
"All Customers","LWB (Depot to Depot)","LS12 6BS","CF37 5UA","330.00","0.00","",
"All Customers","LWB (Depot to Depot)","LS12 6BS","CM20 2DH","277.00","0.00","",
"All Customers","LWB (Depot to Depot)","LS12 6BS","CR4 4HR","317.00","0.00","",
"All Customers","LWB (Depot to Depot)","LS12 6BS","DE24 8UT","155.00","0.00","",
"All Customers","LWB (Depot to Depot)","LS12 6BS","E6 7FF","289.00","0.00","",
"All Customers","LWB (Depot to Depot)","LS12 6BS","HU8 8BZ","99.00","0.00","",
"All Customers","LWB (Depot to Depot)","LS12 6BS","L20 8EL","116.00","0.00","",
"All Customers","LWB (Depot to Depot)","LS12 6BS","M17 1GJ","73.00","0.00","",
"All Customers","LWB (Depot to Depot)","LS12 6BS","ME20 7XB","317.00","0.00","",
"All Customers","LWB (Depot to Depot)","LS12 6BS","NE11 0JH","157.00","0.00","",
"All Customers","LWB (Depot to Depot)","LS12 6BS","PE27 3LE","211.00","0.00","",
"All Customers","LWB (Depot to Depot)","LS12 6BS","RG2 0TG","302.00","0.00","",
"All Customers","LWB (Depot to Depot)","LS12 6BS","RH10 9PY","330.00","0.00","",
"All Customers","LWB (Depot to Depot)","LS12 6BS","SE15 1LR","289.00","0.00","",
"All Customers","LWB (Depot to Depot)","LS12 6BS","SO15 0LD","330.00","0.00","",
"All Customers","LWB (Depot to Depot)","LS12 6BS","TW4 6NF","290.00","0.00","",
"All Customers","LWB (Depot to Depot)","M17 1GJ","B90 4QU","162.00","0.00","",
"All Customers","LWB (Depot to Depot)","M17 1GJ","BS32 4RX","234.00","0.00","",
"All Customers","LWB (Depot to Depot)","M17 1GJ","CF37 5UA","277.00","0.00","",
"All Customers","LWB (Depot to Depot)","M17 1GJ","CM20 2DH","302.00","0.00","",
"All Customers","LWB (Depot to Depot)","M17 1GJ","CR4 4HR","317.00","0.00","",
"All Customers","LWB (Depot to Depot)","M17 1GJ","DE24 8UT","116.00","0.00","",
"All Customers","LWB (Depot to Depot)","M17 1GJ","E6 7FF","302.00","0.00","",
"All Customers","LWB (Depot to Depot)","M17 1GJ","HU8 8BZ","165.00","0.00","",
"All Customers","LWB (Depot to Depot)","M17 1GJ","L20 8EL","70.00","0.00","",
"All Customers","LWB (Depot to Depot)","M17 1GJ","LS12 6BS","73.00","0.00","",
"All Customers","LWB (Depot to Depot)","M17 1GJ","ME20 7XB","345.00","0.00","",
"All Customers","LWB (Depot to Depot)","M17 1GJ","NE11 0JH","243.00","0.00","",
"All Customers","LWB (Depot to Depot)","M17 1GJ","PE27 3LE","248.00","0.00","",
"All Customers","LWB (Depot to Depot)","M17 1GJ","RG2 0TG","289.00","0.00","",
"All Customers","LWB (Depot to Depot)","M17 1GJ","RH10 9PY","330.00","0.00","",
"All Customers","LWB (Depot to Depot)","M17 1GJ","SE15 1LR","302.00","0.00","",
"All Customers","LWB (Depot to Depot)","M17 1GJ","SO15 0LD","317.00","0.00","",
"All Customers","LWB (Depot to Depot)","M17 1GJ","TW4 6NF","289.00","0.00","",
"All Customers","LWB (Depot to Depot)","ME20 7XB","B90 4QU","256.00","0.00","",
"All Customers","LWB (Depot to Depot)","ME20 7XB","BS32 4RX","256.00","0.00","",
"All Customers","LWB (Depot to Depot)","ME20 7XB","CF37 5UA","302.00","0.00","",
"All Customers","LWB (Depot to Depot)","ME20 7XB","CM20 2DH","85.00","0.00","",
"All Customers","LWB (Depot to Depot)","ME20 7XB","CR4 4HR","85.00","0.00","",
"All Customers","LWB (Depot to Depot)","ME20 7XB","DE24 8UT","270.00","0.00","",
"All Customers","LWB (Depot to Depot)","ME20 7XB","E6 7FF","85.00","0.00","",
"All Customers","LWB (Depot to Depot)","ME20 7XB","HU8 8BZ","346.00","0.00","",
"All Customers","LWB (Depot to Depot)","ME20 7XB","L20 8EL","391.00","0.00","",
"All Customers","LWB (Depot to Depot)","ME20 7XB","LS12 6BS","346.00","0.00","",
"All Customers","LWB (Depot to Depot)","ME20 7XB","M17 1GJ","376.00","0.00","",
"All Customers","LWB (Depot to Depot)","ME20 7XB","NE11 0JH","468.00","0.00","",
"All Customers","LWB (Depot to Depot)","ME20 7XB","PE27 3LE","166.00","0.00","",
"All Customers","LWB (Depot to Depot)","ME20 7XB","RG2 0TG","166.00","0.00","",
"All Customers","LWB (Depot to Depot)","ME20 7XB","RH10 9PY","85.00","0.00","",
"All Customers","LWB (Depot to Depot)","ME20 7XB","SE15 1LR","85.00","0.00","",
"All Customers","LWB (Depot to Depot)","ME20 7XB","SO15 0LD","185.00","0.00","",
"All Customers","LWB (Depot to Depot)","ME20 7XB","TW4 6NF","108.00","0.00","",
"All Customers","LWB (Depot to Depot)","NE11 0JH","B90 4QU","280.00","0.00","",
"All Customers","LWB (Depot to Depot)","NE11 0JH","BS32 4RX","389.00","0.00","",
"All Customers","LWB (Depot to Depot)","NE11 0JH","CF37 5UA","443.00","0.00","",
"All Customers","LWB (Depot to Depot)","NE11 0JH","CM20 2DH","360.00","0.00","",
"All Customers","LWB (Depot to Depot)","NE11 0JH","CR4 4HR","416.00","0.00","",
"All Customers","LWB (Depot to Depot)","NE11 0JH","DE24 8UT","227.00","0.00","",
"All Customers","LWB (Depot to Depot)","NE11 0JH","E6 7FF","389.00","0.00","",
"All Customers","LWB (Depot to Depot)","NE11 0JH","HU8 8BZ","206.00","0.00","",
"All Customers","LWB (Depot to Depot)","NE11 0JH","L20 8EL","240.00","0.00","",
"All Customers","LWB (Depot to Depot)","NE11 0JH","LS12 6BS","150.00","0.00","",
"All Customers","LWB (Depot to Depot)","NE11 0JH","M17 1GJ","208.00","0.00","",
"All Customers","LWB (Depot to Depot)","NE11 0JH","ME20 7XB","442.00","0.00","",
"All Customers","LWB (Depot to Depot)","NE11 0JH","PE27 3LE","293.00","0.00","",
"All Customers","LWB (Depot to Depot)","NE11 0JH","RG2 0TG","402.00","0.00","",
"All Customers","LWB (Depot to Depot)","NE11 0JH","RH10 9PY","432.00","0.00","",
"All Customers","LWB (Depot to Depot)","NE11 0JH","SE15 1LR","389.00","0.00","",
"All Customers","LWB (Depot to Depot)","NE11 0JH","SO15 0LD","443.00","0.00","",
"All Customers","LWB (Depot to Depot)","NE11 0JH","TW4 6NF","389.00","0.00","",
"All Customers","LWB (Depot to Depot)","PE27 3LE","B90 4QU","126.00","0.00","",
"All Customers","LWB (Depot to Depot)","PE27 3LE","BS32 4RX","270.00","0.00","",
"All Customers","LWB (Depot to Depot)","PE27 3LE","CF37 5UA","317.00","0.00","",
"All Customers","LWB (Depot to Depot)","PE27 3LE","CM20 2DH","94.00","0.00","",
"All Customers","LWB (Depot to Depot)","PE27 3LE","CR4 4HR","187.00","0.00","",
"All Customers","LWB (Depot to Depot)","PE27 3LE","DE24 8UT","164.00","0.00","",
"All Customers","LWB (Depot to Depot)","PE27 3LE","E6 7FF","126.00","0.00","",
"All Customers","LWB (Depot to Depot)","PE27 3LE","HU8 8BZ","218.00","0.00","",
"All Customers","LWB (Depot to Depot)","PE27 3LE","L20 8EL","286.00","0.00","",
"All Customers","LWB (Depot to Depot)","PE27 3LE","LS12 6BS","230.00","0.00","",
"All Customers","LWB (Depot to Depot)","PE27 3LE","M17 1GJ","270.00","0.00","",
"All Customers","LWB (Depot to Depot)","PE27 3LE","ME20 7XB","164.00","0.00","",
"All Customers","LWB (Depot to Depot)","PE27 3LE","NE11 0JH","329.00","0.00","",
"All Customers","LWB (Depot to Depot)","PE27 3LE","RG2 0TG","108.00","0.00","",
"All Customers","LWB (Depot to Depot)","PE27 3LE","RH10 9PY","194.00","0.00","",
"All Customers","LWB (Depot to Depot)","PE27 3LE","SE15 1LR","166.00","0.00","",
"All Customers","LWB (Depot to Depot)","PE27 3LE","SO15 0LD","230.00","0.00","",
"All Customers","LWB (Depot to Depot)","PE27 3LE","TW4 6NF","126.00","0.00","",
"All Customers","LWB (Depot to Depot)","RG2 0TG","B90 4QU","171.00","0.00","",
"All Customers","LWB (Depot to Depot)","RG2 0TG","BS32 4RX","169.00","0.00","",
"All Customers","LWB (Depot to Depot)","RG2 0TG","CF37 5UA","196.00","0.00","",
"All Customers","LWB (Depot to Depot)","RG2 0TG","CM20 2DH","167.00","0.00","",
"All Customers","LWB (Depot to Depot)","RG2 0TG","CR4 4HR","85.00","0.00","",
"All Customers","LWB (Depot to Depot)","RG2 0TG","DE24 8UT","230.00","0.00","",
"All Customers","LWB (Depot to Depot)","RG2 0TG","E6 7FF","108.00","0.00","",
"All Customers","LWB (Depot to Depot)","RG2 0TG","HU8 8BZ","376.00","0.00","",
"All Customers","LWB (Depot to Depot)","RG2 0TG","L20 8EL","329.00","0.00","",
"All Customers","LWB (Depot to Depot)","RG2 0TG","LS12 6BS","346.00","0.00","",
"All Customers","LWB (Depot to Depot)","RG2 0TG","M17 1GJ","315.00","0.00","",
"All Customers","LWB (Depot to Depot)","RG2 0TG","ME20 7XB","166.00","0.00","",
"All Customers","LWB (Depot to Depot)","RG2 0TG","NE11 0JH","468.00","0.00","",
"All Customers","LWB (Depot to Depot)","RG2 0TG","PE27 3LE","180.00","0.00","",
"All Customers","LWB (Depot to Depot)","RG2 0TG","RH10 9PY","94.00","0.00","",
"All Customers","LWB (Depot to Depot)","RG2 0TG","SE15 1LR","85.00","0.00","",
"All Customers","LWB (Depot to Depot)","RG2 0TG","SO15 0LD","79.00","0.00","",
"All Customers","LWB (Depot to Depot)","RG2 0TG","TW4 6NF","85.00","0.00","",
"All Customers","LWB (Depot to Depot)","RH10 9PY","B90 4QU","227.00","0.00","",
"All Customers","LWB (Depot to Depot)","RH10 9PY","BS32 4RX","223.00","0.00","",
"All Customers","LWB (Depot to Depot)","RH10 9PY","CF37 5UA","286.00","0.00","",
"All Customers","LWB (Depot to Depot)","RH10 9PY","CM20 2DH","108.00","0.00","",
"All Customers","LWB (Depot to Depot)","RH10 9PY","CR4 4HR","85.00","0.00","",
"All Customers","LWB (Depot to Depot)","RH10 9PY","DE24 8UT","263.00","0.00","",
"All Customers","LWB (Depot to Depot)","RH10 9PY","E6 7FF","94.00","0.00","",
"All Customers","LWB (Depot to Depot)","RH10 9PY","HU8 8BZ","360.00","0.00","",
"All Customers","LWB (Depot to Depot)","RH10 9PY","L20 8EL","391.00","0.00","",
"All Customers","LWB (Depot to Depot)","RH10 9PY","LS12 6BS","360.00","0.00","",
"All Customers","LWB (Depot to Depot)","RH10 9PY","M17 1GJ","437.00","0.00","",
"All Customers","LWB (Depot to Depot)","RH10 9PY","ME20 7XB","85.00","0.00","",
"All Customers","LWB (Depot to Depot)","RH10 9PY","NE11 0JH","486.00","0.00","",
"All Customers","LWB (Depot to Depot)","RH10 9PY","PE27 3LE","189.00","0.00","",
"All Customers","LWB (Depot to Depot)","RH10 9PY","RG2 0TG","108.00","0.00","",
"All Customers","LWB (Depot to Depot)","RH10 9PY","SE15 1LR","85.00","0.00","",
"All Customers","LWB (Depot to Depot)","RH10 9PY","SO15 0LD","126.00","0.00","",
"All Customers","LWB (Depot to Depot)","RH10 9PY","TW4 6NF","85.00","0.00","",
"All Customers","LWB (Depot to Depot)","SE15 1LR","B90 4QU","198.00","0.00","",
"All Customers","LWB (Depot to Depot)","SE15 1LR","BS32 4RX","207.00","0.00","",
"All Customers","LWB (Depot to Depot)","SE15 1LR","CF37 5UA","286.00","0.00","",
"All Customers","LWB (Depot to Depot)","SE15 1LR","CM20 2DH","85.00","0.00","",
"All Customers","LWB (Depot to Depot)","SE15 1LR","CR4 4HR","85.00","0.00","",
"All Customers","LWB (Depot to Depot)","SE15 1LR","DE24 8UT","218.00","0.00","",
"All Customers","LWB (Depot to Depot)","SE15 1LR","E6 7FF","85.00","0.00","",
"All Customers","LWB (Depot to Depot)","SE15 1LR","HU8 8BZ","315.00","0.00","",
"All Customers","LWB (Depot to Depot)","SE15 1LR","L20 8EL","346.00","0.00","",
